Date,Min_Price_Bastnaesite-4625,Max_Price_Bastnaesite-4625,Min_Price_category-Rare_Earth,Max_Price_category-Rare_Earth,Min_Price_Cerium_Carbonate-496,Max_Price_Cerium_Carbonate-496,Min_Price_Cerium_Carbonate-543,Max_Price_Cerium_Carbonate-543,Min_Price_Cerium_Metal-494,Max_Price_Cerium_Metal-494,Min_Price_Cerium_Metal-495,Max_Price_Cerium_Metal-495,Min_Price_Cerium_Oxide-497,Max_Price_Cerium_Oxide-497,Min_Price_Cerium_Oxide-498,Max_Price_Cerium_Oxide-498,Min_Price_Cerium_Oxide-544,Max_Price_Cerium_Oxide-544,Min_Price_Cerium_Oxide-560,Max_Price_Cerium_Oxide-560,Min_Price_Dysprosium_Metal-499,Max_Price_Dysprosium_Metal-499,Min_Price_Dysprosium_Metal-500,Max_Price_Dysprosium_Metal-500,Min_Price_Dysprosium_Oxide-501,Max_Price_Dysprosium_Oxide-501,Min_Price_Dysprosium_Oxide-502,Max_Price_Dysprosium_Oxide-502,Min_Price_Erbium_Oxide-505,Max_Price_Erbium_Oxide-505,Min_Price_Erbium_Oxide-542,Max_Price_Erbium_Oxide-542,Min_Price_Europium_Metal-506,Max_Price_Europium_Metal-506,Min_Price_Europium_Oxide-507,Max_Price_Europium_Oxide-507,Min_Price_Europium_Oxide-508,Max_Price_Europium_Oxide-508,Min_Price_Ferro-dysprosium-503,Max_Price_Ferro-dysprosium-503,Min_Price_Ferro-dysprosium-504,Max_Price_Ferro-dysprosium-504,Min_Price_Ferro-gadolinium-509,Max_Price_Ferro-gadolinium-509,Min_Price_Ferro-holmium-554,Max_Price_Ferro-holmium-554,Min_Price_Gadolinium_Oxide-510,Max_Price_Gadolinium_Oxide-510,Min_Price_Gadolinium_Oxide-545,Max_Price_Gadolinium_Oxide-545,Min_Price_Holmium_Oxide-553,Max_Price_Holmium_Oxide-553,Min_Price_Ionic_RE_Conc.-4624,Max_Price_Ionic_RE_Conc.-4624,Min_Price_LaCe_Carbonate-4424,Max_Price_LaCe_Carbonate-4424,Min_Price_LaCe_Chloride-550,Max_Price_LaCe_Chloride-550,Min_Price_Lanthanum_Metal-511,Max_Price_Lanthanum_Metal-511,Min_Price_Lanthanum_Metal-512,Max_Price_Lanthanum_Metal-512,Min_Price_Lanthanum_Oxide-513,Max_Price_Lanthanum_Oxide-513,Min_Price_Lanthanum_Oxide-514,Max_Price_Lanthanum_Oxide-514,Min_Price_Lanthanum_Oxide-539,Max_Price_Lanthanum_Oxide-539,Min_Price_Lanthanum_Oxide-540,Max_Price_Lanthanum_Oxide-540,Min_Price_Lutetium_Oxide-551,Max_Price_Lutetium_Oxide-551,Min_Price_Monazite-4626,Max_Price_Monazite-4626,Min_Price_NdFeB-4531,Max_Price_NdFeB-4531,Min_Price_NdFeB-4532,Max_Price_NdFeB-4532,Min_Price_NdFeB-4533,Max_Price_NdFeB-4533,Min_Price_NdFeB-4534,Max_Price_NdFeB-4534,Min_Price_NdFeB-4535,Max_Price_NdFeB-4535,Min_Price_NdFeB-4536,Max_Price_NdFeB-4536,Min_Price_NdFeB-4537,Max_Price_NdFeB-4537,Min_Price_NdFeB-4538,Max_Price_NdFeB-4538,Min_Price_NdFeB-4539,Max_Price_NdFeB-4539,Min_Price_NdFeB-4540,Max_Price_NdFeB-4540,Min_Price_Neodymium_Metal-518,Max_Price_Neodymium_Metal-518,Min_Price_Neodymium_Metal-519,Max_Price_Neodymium_Metal-519,Min_Price_Neodymium_Oxide-520,Max_Price_Neodymium_Oxide-520,Min_Price_Neodymium_Oxide-521,Max_Price_Neodymium_Oxide-521,Min_Price_Praseodymium_Metal-522,Max_Price_Praseodymium_Metal-522,Min_Price_Praseodymium_Oxide-523,Max_Price_Praseodymium_Oxide-523,Min_Price_Praseodymium_Oxide-524,Max_Price_Praseodymium_Oxide-524,Min_Price_Praseodymium_Oxide-561,Max_Price_Praseodymium_Oxide-561,Min_Price_PrNd_Mischmetal-526,Max_Price_PrNd_Mischmetal-526,Min_Price_PrNd_Mischmetal-527,Max_Price_PrNd_Mischmetal-527,Min_Price_PrNd_Oxide-525,Max_Price_PrNd_Oxide-525,Min_Price_Samarium_Metal-529,Max_Price_Samarium_Metal-529,Min_Price_Samarium_Metal-530,Max_Price_Samarium_Metal-530,Min_Price_Samarium_Oxide-531,Max_Price_Samarium_Oxide-531,Min_Price_Samarium_Oxide-546,Max_Price_Samarium_Oxide-546
2016-04-27,0,0,"12,532.18","12,668.40","1,238.61","1,282.85","1,062.51","1,130.62","4,018.47","4,154.69",4.16,4.25,"1,225.97","1,294.08","1,327.08","1,371.32","4,767.68","5,040.12",1.64,1.81,242.47,246.56,237.11,245.95,166.19,170.27,160.13,168.98,22.2,22.88,23.0,23.89,225.6,234.45,54.49,57.21,56.62,59.28,164.56,173.41,170.27,174.36,"11,238.10","11,374.32",37.46,38.14,"9,535.36","9,671.58","12,532.18","12,668.40",34.74,35.42,0,0,0.0,0.0,395.04,422.28,"3,950.36","4,086.58",3.98,4.07,"1,457.55","1,525.66","1,486.33","1,574.80","3,064.94","3,201.16",3.27,3.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,952.39","45,633.49",45.12,46.01,"34,735.94","35,417.04","34,946.47","35,831.20",63.7,64.58,"41,138.25","41,819.35","40,874.10","41,758.83",43.35,46.01,"45,088.61","45,769.71",45.12,46.01,"35,417.04","36,098.13",0.0,0.0,0.0,0.0,0,0,0,0
2016-04-28,0,0,"12,506.46","12,642.40","1,232.61","1,276.63","1,060.33","1,128.30","4,010.22","4,146.16",4.14,4.23,"1,223.46","1,291.43","1,320.66","1,364.68","4,757.89","5,029.77",1.63,1.8,241.97,246.05,235.96,244.76,165.85,169.92,159.36,168.16,22.16,22.84,22.89,23.77,224.51,233.32,54.38,57.09,56.35,58.99,163.76,172.57,169.92,174.0,"11,215.03","11,350.97",37.66,38.34,"9,515.78","9,651.72","12,506.46","12,642.40",34.94,35.62,0,0,0.0,0.0,394.23,421.41,"3,942.25","4,078.19",3.96,4.05,"1,454.56","1,522.53","1,479.13","1,567.18","3,058.64","3,194.58",3.26,3.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,860.12","45,539.82",44.9,45.78,"34,664.64","35,344.34","34,777.25","35,657.69",63.39,64.27,"41,053.80","41,733.50","40,676.18","41,556.61",43.14,45.78,"44,996.06","45,675.76",44.9,45.78,"35,344.34","36,024.03",0.0,0.0,0.0,0.0,0,0,0,0
2016-04-29,0,0,"12,442.02","12,577.26","1,227.75","1,271.60","1,054.87","1,122.49","3,989.56","4,124.80",4.12,4.21,"1,217.15","1,284.77","1,315.44","1,359.29","4,733.38","5,003.85",1.62,1.8,240.73,244.78,235.03,243.80,164.99,169.05,158.73,167.5,22.04,22.72,22.8,23.68,223.63,232.39,54.10,56.80,56.13,58.76,163.11,171.88,169.05,173.11,"11,157.24","11,292.48",37.46,38.14,"9,466.75","9,601.99","12,442.02","12,577.26",34.76,35.43,0,0,0.0,0.0,392.19,419.24,"3,921.94","4,057.18",3.95,4.03,"1,447.06","1,514.68","1,473.30","1,560.99","3,042.88","3,178.12",3.24,3.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,628.97","45,305.17",44.73,45.6,"34,486.02","35,162.22","34,640.01","35,516.97",63.14,64.02,"40,842.27","41,518.47","40,515.65","41,392.62",42.97,45.6,"44,764.21","45,440.41",44.73,45.6,"35,162.22","35,838.42",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-02,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.61,1.78,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,42.63,45.24,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2016-05-03,0,0,"12,264.54","12,397.85","1,210.13","1,253.35","1,039.82","1,106.47","3,932.65","4,065.96",4.06,4.15,"1,199.79","1,266.45","1,296.57","1,339.79","4,665.86","4,932.48",1.6,1.77,237.29,241.29,231.65,240.30,162.64,166.64,156.45,165.1,21.73,22.4,22.47,23.34,220.42,229.06,53.32,55.99,55.32,57.91,160.77,169.42,166.64,170.64,"10,998.09","11,131.40",36.93,37.59,"9,331.72","9,465.03","12,264.54","12,397.85",34.26,34.93,0,0,0.0,0.0,386.60,413.26,"3,866.00","3,999.31",3.89,3.98,"1,426.42","1,493.07","1,452.16","1,538.59","2,999.48","3,132.79",3.2,3.28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,125.68","44,792.24",44.08,44.95,"34,127.42","34,793.97","34,142.97","35,007.35",62.24,63.1,"40,659.62","41,326.17","39,934.31","40,798.69",42.35,44.95,"44,259.00","44,925.55",44.08,44.95,"34,793.97","35,460.52",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-04,0,0,"12,301.27","12,434.98","1,216.86","1,260.32","1,042.93","1,109.79","3,944.43","4,078.14",4.09,4.17,"1,203.39","1,270.24","1,303.78","1,347.24","4,679.83","4,947.25",1.61,1.78,239.34,243.35,232.94,241.63,164.46,168.47,157.32,166.01,21.79,22.46,22.6,23.47,221.64,230.33,53.48,56.16,55.63,58.24,161.67,170.36,168.47,172.49,"11,031.03","11,164.74",37.04,37.71,"9,359.67","9,493.37","12,301.27","12,434.98",34.36,35.03,0,0,0.0,0.0,387.76,414.50,"3,877.58","4,011.29",3.91,4.0,"1,470.80","1,537.66","1,460.23","1,547.15","3,008.46","3,142.17",3.22,3.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,257.85","44,926.39",44.33,45.2,"34,229.63","34,898.18","34,332.90","35,202.09",62.58,63.45,"40,781.40","41,449.95","40,156.45","41,025.64",42.59,45.2,"44,391.55","45,060.10",44.33,45.2,"34,898.18","35,566.73",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-05,0,0,"12,363.93","12,498.32","1,223.88","1,267.59","1,048.25","1,115.44","3,964.52","4,098.91",4.11,4.2,"1,209.51","1,276.71","1,311.30","1,355.01","4,703.67","4,972.45",1.62,1.79,241.9,244.59,236.03,244.78,166.64,170.68,161.73,170.47,21.91,22.58,22.29,23.17,222.92,231.66,53.76,56.44,55.95,58.57,166.10,174.84,170.68,174.71,"11,154.41","11,288.81",37.63,38.3,"9,474.53","9,608.92","12,363.93","12,498.32",34.94,35.61,0,0,0.0,0.0,389.73,416.61,"3,897.33","4,031.72",3.93,4.02,"1,478.30","1,545.49","1,468.66","1,556.08","3,023.79","3,158.18",3.23,3.32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,617.66","45,289.61",44.58,45.46,"34,538.37","35,210.32","34,793.25","35,667.45",62.94,63.82,"40,989.11","41,661.07","40,388.15","41,262.35",42.84,45.46,"44,752.05","45,424.00",45.02,45.9,"35,210.32","35,882.27",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-06,0,0,"12,382.23","12,516.82","1,225.17","1,268.92","1,049.80","1,117.09","3,970.39","4,104.98",4.11,4.2,"1,211.31","1,278.60","1,312.68","1,356.44","4,710.63","4,979.81",1.62,1.79,242.26,244.95,236.28,245.03,168.24,172.27,161.9,170.65,21.94,22.61,22.32,23.19,223.16,231.91,53.84,56.53,56.01,58.63,166.27,175.02,172.27,176.31,"11,170.93","11,305.52",38.36,39.03,"9,623.15","9,757.74","12,382.23","12,516.82",35.67,36.34,0,0,0.0,0.0,390.31,417.23,"3,903.10","4,037.69",3.94,4.03,"1,480.48","1,547.78","1,470.20","1,557.71","3,028.26","3,162.85",3.24,3.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,683.71","45,356.66",44.63,45.51,"34,589.50","35,262.45","34,829.79","35,704.91",63.01,63.88,"41,049.80","41,722.75","40,430.56","41,305.68",42.88,45.51,"44,818.30","45,491.25",45.07,45.94,"35,262.45","35,935.40",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-09,0,0,"12,397.75","12,532.51","1,228.61","1,272.49","1,051.11","1,118.49","3,975.37","4,110.12",4.12,4.21,"1,212.82","1,280.20","1,316.37","1,360.25","4,716.54","4,986.05",1.62,1.8,242.56,245.26,236.95,245.72,168.45,172.49,162.35,171.13,21.97,22.64,22.38,23.26,223.78,232.56,53.90,56.60,56.16,58.80,166.74,175.52,172.49,176.53,"11,184.93","11,319.69",39.08,39.75,"9,635.21","9,769.97","12,397.75","12,532.51",36.38,37.06,0,0,0.0,0.0,390.80,417.75,"3,907.99","4,042.75",3.95,4.04,"1,482.34","1,549.72","1,474.33","1,562.09","3,032.06","3,166.82",3.25,3.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"44,739.71","45,413.51",44.76,45.63,"34,767.61","35,441.40","34,927.60","35,805.18",63.19,64.06,"41,101.24","41,775.03","40,544.10","41,421.68",43.0,45.63,"45,009.23","45,683.02",45.2,46.07,"35,441.40","36,115.19",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-10,0,0,"12,410.63","12,545.53","1,230.77","1,274.73","1,052.21","1,119.65","3,979.50","4,114.39",4.13,4.22,"1,214.08","1,281.53","1,318.68","1,362.64","4,721.44","4,991.23",1.63,1.8,249.56,252.26,246.15,254.95,175.37,179.41,167.03,175.82,21.99,22.66,22.42,23.3,224.18,232.97,53.96,56.66,56.26,58.90,171.43,180.22,179.41,183.46,"11,466.34","11,601.24",39.12,39.79,"9,847.57","9,982.46","12,410.63","12,545.53",36.42,37.1,0,0,0.0,0.0,391.20,418.18,"3,912.05","4,046.94",3.96,4.04,"1,483.88","1,551.33","1,476.92","1,564.84","3,035.21","3,170.11",3.25,3.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"45,190.88","45,865.37",45.27,46.15,"35,073.52","35,748.01","35,164.84","36,043.96",63.3,64.18,"41,818.43","42,492.92","41,494.51","42,373.63",43.08,45.71,"45,865.37","46,539.86",46.15,47.03,"36,152.70","36,827.20",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-11,0,0,"12,396.92","12,531.67","1,227.10","1,270.93","1,051.04","1,118.42","3,975.10","4,109.85",4.12,4.21,"1,212.74","1,280.12","1,314.75","1,358.58","4,716.22","4,985.72",1.62,1.8,251.98,254.68,247.17,255.94,177.87,181.91,170.92,179.68,21.96,22.64,22.35,23.23,223.51,232.27,53.90,56.59,56.10,58.73,175.30,184.07,180.56,184.61,"11,453.67","11,588.42",39.08,39.75,"9,836.68","9,971.43","12,396.92","12,531.67",36.38,37.06,0,0,0.0,0.0,390.77,417.72,"3,907.72","4,042.47",3.94,4.03,"1,482.24","1,549.61","1,490.05","1,577.70","3,031.85","3,166.60",3.24,3.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"45,814.69","46,488.44",45.58,46.45,"35,708.51","36,382.26","35,498.29","36,374.79",63.11,63.98,"42,445.97","43,119.71","42,247.35","43,123.85",42.95,45.58,"46,218.94","46,892.69",46.02,46.89,"36,382.26","37,056.00",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-12,0,0,"12,391.91","12,526.60","1,229.26","1,273.16","1,050.62","1,117.97","3,973.49","4,108.19",4.13,4.21,"1,212.25","1,279.60","1,317.06","1,360.96","4,714.31","4,983.70",1.62,1.8,251.88,254.57,247.61,256.39,177.80,181.84,171.22,180.0,21.96,22.63,22.39,23.27,223.9,232.68,53.88,56.57,56.19,58.83,175.61,184.39,180.49,184.53,"11,449.05","11,583.74",39.06,39.73,"9,832.71","9,967.40","12,391.91","12,526.60",36.37,37.04,0,0,0.0,0.0,390.61,417.55,"3,906.14","4,040.84",3.95,4.04,"1,481.64","1,548.99","1,492.67","1,580.47","3,030.63","3,165.32",3.25,3.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,065.57","46,739.04",45.66,46.54,"36,098.17","36,771.64","35,560.63","36,438.67",63.22,64.1,"42,428.81","43,102.29","42,321.54","43,199.58",43.02,45.66,"46,469.65","47,143.13",46.1,46.98,"36,636.94","37,310.42",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-13,0,0,"12,432.26","12,567.40","1,233.70","1,277.76","1,054.04","1,121.61","3,986.43","4,121.57",4.14,4.23,"1,216.20","1,283.77","1,321.82","1,365.88","4,729.67","4,999.93",1.63,1.81,252.7,256.75,248.50,257.31,178.38,182.43,171.84,180.65,22.03,22.7,22.47,23.35,224.71,233.52,54.05,56.76,56.40,59.04,176.24,185.05,181.08,185.13,"11,486.33","11,621.46",39.19,39.86,"9,864.73","9,999.86","12,432.26","12,567.40",36.49,37.16,0,0,0.0,0.0,391.89,418.91,"3,918.87","4,054.00",3.97,4.05,"1,486.47","1,554.03","1,498.06","1,586.18","3,040.50","3,175.63",3.26,3.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,215.59","46,891.26",46.09,46.97,"36,215.73","36,891.39","36,129.71","37,010.93",63.45,64.33,"42,566.99","43,242.66","42,474.44","43,355.66",44.06,44.94,"46,620.99","47,296.66",46.53,47.41,"36,756.26","37,431.93",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-16,0,0,"12,455.15","12,590.54","1,236.31","1,280.47","1,055.98","1,123.67","3,993.77","4,129.15",4.15,4.24,"1,218.44","1,286.13","1,324.62","1,368.77","4,738.37","5,009.14",1.63,1.81,253.16,257.23,249.03,257.86,178.70,182.77,172.2,181.03,22.34,23.01,22.52,23.4,225.19,234.02,55.51,58.21,56.52,59.17,176.62,185.45,181.41,185.47,"11,642.86","11,778.24",39.94,40.61,"10,018.28","10,153.66","12,455.15","12,590.54",37.23,37.91,0,0,0.0,0.0,392.61,419.68,"3,926.08","4,061.46",3.97,4.06,"1,489.20","1,556.89","1,527.73","1,616.04","3,046.10","3,181.48",3.27,3.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,300.68","46,977.59",46.19,47.07,"36,282.41","36,959.32","36,206.29","37,089.37",63.58,64.46,"42,645.37","43,322.28","42,564.46","43,447.55",44.15,46.8,"46,706.83","47,383.74",46.63,47.51,"36,823.94","37,500.85",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-17,0,0,"12,454.82","12,590.20","1,236.97","1,281.15","1,055.95","1,123.64","3,993.66","4,129.04",4.15,4.24,"1,218.41","1,286.10","1,325.32","1,369.50","4,738.25","5,009.00",1.63,1.81,251.8,255.87,249.16,258.00,177.35,181.41,172.29,181.13,23.01,23.69,22.53,23.41,225.3,234.14,55.51,58.21,56.55,59.20,176.71,185.55,180.05,184.11,"11,642.55","11,777.93",39.94,40.61,"10,018.01","10,153.38","12,454.82","12,590.20",37.23,37.91,0,0,0.0,0.0,392.60,419.67,"3,925.98","4,061.35",3.98,4.06,"1,489.16","1,556.85","1,528.54","1,616.89","3,046.02","3,181.39",3.27,3.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,028.67","46,705.57",46.21,47.09,"36,146.05","36,822.94","36,225.48","37,109.03",63.62,64.5,"42,644.21","43,321.10","42,587.03","43,470.58",44.18,46.83,"46,434.81","47,111.70",46.65,47.53,"36,552.18","37,229.07",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-18,0,0,"12,480.67","12,616.33","1,241.24","1,285.57","1,058.14","1,125.97","4,001.95","4,137.61",4.17,4.26,"1,220.93","1,288.76","1,329.91","1,374.24","4,748.08","5,019.40",1.64,1.82,252.33,256.4,250.02,258.89,177.71,181.78,172.0,180.87,23.06,23.74,23.05,23.94,226.08,234.95,55.62,58.33,56.74,59.40,176.43,185.30,180.43,184.5,"11,666.71","11,802.37",40.02,40.7,"10,038.80","10,174.46","12,480.67","12,616.33",37.31,37.98,0,0,0.0,0.0,393.41,420.54,"3,934.12","4,069.78",3.99,4.08,"1,492.25","1,560.08","1,551.56","1,640.22","3,052.34","3,188.00",3.28,3.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,124.21","46,802.51",46.1,46.99,"36,221.07","36,899.37","36,173.42","37,060.02",63.84,64.72,"42,732.72","43,411.02","42,734.28","43,620.89",44.33,46.99,"46,531.19","47,209.49",46.55,47.43,"36,628.05","37,306.35",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-19,0,0,"12,548.08","12,684.47","1,250.33","1,294.99","1,063.86","1,132.05","4,023.57","4,159.96",4.2,4.29,"1,227.53","1,295.73","1,339.64","1,384.30","4,773.73","5,046.51",1.65,1.83,253.69,257.78,251.85,260.78,178.67,182.77,173.26,182.19,23.19,23.87,23.22,24.11,227.74,236.67,55.92,58.65,57.16,59.84,177.73,186.66,181.4,185.49,"11,729.73","11,866.12",40.92,41.6,"10,093.02","10,229.41","12,548.08","12,684.47",38.19,38.87,0,0,0.0,0.0,395.54,422.82,"3,955.37","4,091.76",4.02,4.11,"1,500.31","1,568.51","1,562.92","1,652.23","3,068.82","3,205.22",3.3,3.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,373.33","47,055.29",46.44,47.33,"36,416.71","37,098.67","36,438.33","37,331.43",64.3,65.2,"42,963.53","43,645.49","42,868.63","43,761.72",44.65,47.33,"46,782.51","47,464.47",46.89,47.78,"36,825.88","37,507.84",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-20,0,0,"12,524.50","12,660.64","1,247.88","1,292.45","1,061.86","1,129.93","4,016.01","4,152.15",4.19,4.28,"1,225.22","1,293.29","1,337.02","1,381.58","4,764.76","5,037.03",1.65,1.83,253.21,257.3,251.36,260.27,178.34,182.42,172.92,181.83,23.14,23.82,23.17,24.07,227.29,236.21,55.82,58.54,57.05,59.72,177.38,186.29,181.06,185.14,"11,707.69","11,843.82",40.84,41.52,"10,074.06","10,210.19","12,524.50","12,660.64",38.12,38.8,0,0,0.0,0.0,394.79,422.02,"3,947.94","4,084.08",4.01,4.1,"1,497.50","1,565.56","1,559.85","1,648.99","3,063.06","3,199.19",3.3,3.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,286.21","46,966.89",46.35,47.24,"36,348.29","37,028.97","36,366.88","37,258.22",64.18,65.07,"42,882.81","43,563.49","42,784.56","43,675.91",44.57,47.24,"46,694.62","47,375.30",46.8,47.69,"36,756.70","37,437.38",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-23,0,0,"12,515.81","12,651.86","1,248.33","1,292.91","1,061.12","1,129.14","4,013.22","4,149.26",4.19,4.28,"1,224.37","1,292.39","1,337.49","1,382.08","4,761.45","5,033.53",1.65,1.83,253.04,257.12,251.45,260.37,178.21,182.30,172.98,181.9,23.13,23.81,23.18,24.07,227.37,236.29,55.78,58.50,57.07,59.74,177.44,186.36,180.94,185.02,"11,699.57","11,835.61",40.81,41.49,"10,067.07","10,203.11","12,515.81","12,651.86",38.09,38.77,0,0,0.0,0.0,394.52,421.73,"3,945.20","4,081.24",4.01,4.1,"1,496.46","1,564.48","1,560.41","1,649.58","3,060.93","3,196.97",3.3,3.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,254.10","46,934.31",46.37,47.26,"36,323.07","37,003.28","36,379.85","37,271.51",64.2,65.09,"42,853.06","43,533.27","42,799.82","43,691.48",44.58,47.26,"46,662.22","47,342.43",46.81,47.7,"36,731.20","37,411.40",0.0,0.0,0.0,0.0,0,0,0,0
2016-05-24,0,0,"12,563.84","12,700.41","1,253.58","1,298.35","1,065.20","1,133.48","4,028.62","4,165.19",4.21,4.3,"1,229.07","1,297.35","1,343.12","1,387.89","4,779.72","5,052.85",1.66,1.84,249.91,254.01,248.03,256.98,177.53,181.63,172.82,181.77,23.22,23.9,23.28,24.18,228.33,237.29,55.99,58.72,57.31,59.99,177.29,186.25,180.26,184.36,"11,744.46","11,881.03",40.97,41.65,"10,105.70","10,242.26","12,563.84","12,700.41",38.24,38.92,0,0,0.0,0.0,396.03,423.35,"3,960.34","4,096.91",4.03,4.12,"1,502.20","1,570.48","1,611.75","1,701.29","3,072.68","3,209.24",3.31,3.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"46,431.60","47,114.41",46.56,47.46,"36,462.46","37,145.28","36,264.33","37,159.74",64.47,65.37,"43,017.51","43,700.33","42,979.94","43,875.36",44.77,47.46,"46,841.29","47,524.10",47.01,47.9,"36,872.15","37,554.97",0.0,0.0,0.0,0.0,0,0,0,0
